Sr. No,Temperature (°C),Humidity (%),CO2 (%),O2 (%)
48427,36.860649264614494,54.62188079464202,0.42637471026628065,21.673668396098645
48428,37.10438641167651,59.901683874647674,0.358611402189581,21.46534253252115
48429,36.77226477445391,51.35314996751514,0.5004655925065575,21.302849768828693
48430,37.54722166274933,46.84650010082191,0.3807204912905431,21.352969498590667
48431,36.86745720095088,48.08885057850904,0.3847151245110225,21.404183683247936
48432,37.384644513757586,51.12643359812549,0.42873624931169774,21.845178521456432
48433,37.362678125316855,51.765330597477124,0.4258910604974707,20.379552177079603
48434,36.64504577782315,49.3295124627935,0.32558191955643523,20.501091322056233
48435,38.20052325399734,51.851162184592376,0.4922369665698694,21.74485771065973
48436,38.070948268484,43.24326389371876,0.4312392749339914,21.90058476227943
48437,37.143899487574686,48.966357666067395,0.43710229421390584,20.760409034033945
48438,36.45657573534203,54.21399130104022,0.46864631705222926,21.450427419910177
48439,37.57520945257179,48.57031479723298,0.3027086606781354,21.532981080349828
48440,36.18266789253122,38.40055488062514,0.7505608918845759,19.63960410632012
48441,37.692658689864416,46.97135009528319,0.463606461093718,20.26925271161646
48442,37.39311487596883,57.28556145553182,0.3457479569087896,21.294297860138524
48443,37.37199970635125,50.976356515878074,0.3902492347923646,21.40389476076069
48444,37.3649940062744,45.20572041038715,0.31267694161979664,21.083119824790824
48445,36.6263955001922,33.32183521553378,0.8094869210999472,19.276269468026214
48446,35.862795461981264,61.45771212209034,1.8619151375074783,18.254801059335698
48447,35.948884180672096,55.29442413445262,0.8866229971502981,10.344057415696978
48448,37.73023325224059,47.33873305785613,0.3366228996053845,21.520269918245123
48449,37.88886752362393,50.176776479497484,0.45027252035923016,21.36500853312744
48450,37.092756666585494,56.36003308724465,0.4030472446144823,21.062813993364326
48451,37.76601121613639,46.37429554997309,0.48601158953223733,21.596442853343415
48452,37.89705796728677,48.50462441526242,0.37491219950617816,20.78215134060122
48453,37.745420812746474,49.011924783540216,0.4097042091118218,20.38961570064209
48454,38.444641227125125,48.87180093423548,0.36262865633822866,20.945627809789798
48455,37.695604663618695,44.76083419916875,0.37078915501223586,21.346382612878383
48456,38.360982144066085,44.68230926864636,0.39429686800826536,20.961347268879486
48457,36.9191243499118,44.03796871683706,0.4496000364222518,20.343186912320583
48458,36.94981035828585,56.33499658694768,0.4349608989904112,22.224205934650072
48459,37.34480159812202,61.181315092895915,0.36418907133972184,21.25956137786494
48460,36.965395537465284,48.56786793145714,0.43017843848911175,21.099913792510726
48461,38.82836417473208,45.926368100620934,0.3317968818088533,20.572511237633346
48462,37.33815862297941,51.135084041163765,0.457937234094614,20.160885945241755
48463,37.945931511080374,48.93146458259716,0.4096056676964924,20.119882713039203
48464,42.3026333884734,37.01867455626533,0.8803486938122522,14.469449176677816
48465,37.74542475539929,47.328810291000494,0.42741529975486403,21.503098225456633
48466,37.41352697003829,43.62785971282232,0.27033622683322733,20.849286611842718
48467,37.001367521015794,44.70177699075063,0.4206531801867571,21.454824593402776
48468,37.508103299742025,61.40071178305522,0.4601579916623448,21.15719045507877
48469,37.126285373375396,43.57563060256132,0.4208615052086962,19.89774871976777
48470,37.88201489078643,45.98840057998622,0.44955131663910924,20.363259799847402
48471,37.55917503282759,45.550254080908275,0.4090945680321791,21.392449949420623
48472,37.807035679492394,56.572749800175615,0.44988055738585003,21.29749908768705
48473,36.99765536056254,59.1915203668808,0.5151366391373209,21.85210532272748
48474,38.52490604789296,41.6022475857389,0.44783468195607695,21.602585300806354
48475,37.51383910539289,46.821295824446636,0.4577268609757501,21.566607290068745
48476,38.18407171394,51.103989266997615,0.8086612386044005,11.47266297840786
48477,34.94979746373276,48.75306125299915,0.7049271163810343,12.438016456986206
48478,37.59205969916408,50.870231405319345,0.39484493327273107,20.936396224270073
48479,36.99792961662396,51.12405765051281,0.35227488385066197,21.3479274877891
48480,37.97480831180241,43.766110707857855,0.39710291695679734,21.217360314010822
48481,36.85562905219016,47.33502284822112,0.4105319560692025,21.064367714057905
48482,38.53395316908178,56.804653330718956,0.39254920144363165,21.068878044870026
48483,37.43410981453808,49.558420847764964,0.3958497086352252,20.713722181522172
48484,37.537847470002546,54.998431171974254,0.3330268841284961,21.08998634287222
48485,37.431354466044816,45.122656647702364,0.37577334335724044,21.50321718725997
48486,38.046183522208544,42.84608224882298,0.35197936381990336,19.471100639792777
48487,37.58905481235205,55.23592214628605,0.39780294090893326,21.703223225533474
48488,37.665537945495245,52.975155457145796,0.35646550546512007,21.311239579432115
48489,37.10173721241983,52.82727013428577,0.4661522895518385,21.759353010021265
48490,37.15333504769906,51.967706435782596,0.32583007111470746,21.538521862461863
48491,37.282430626018986,45.24066774655415,0.39905978748658943,21.626013035213955
48492,37.13166560455231,49.571357490620485,0.3520631462378832,21.34232685138393
48493,37.64629922287042,56.90027763317907,0.4098045770615609,20.424814345493495
48494,38.006445287018686,56.76026441077834,0.34562336376861125,21.188640606226027
48495,36.075728689684965,47.83026839584711,0.3553913755804582,21.63114985928777
48496,37.74118895965313,43.64987218299178,0.4571258129868968,21.236570923290287
48497,36.92246218951993,50.36424852670164,0.28814649793250263,20.86703218175113
48498,37.92566598367337,54.775555868011544,0.3477646935496512,20.78325243670425
48499,38.39454449146653,46.04698132000374,0.46268931220769016,19.868703872820202
48500,37.20425587146454,49.852694099849536,0.3729697912888594,20.93141689586795
48501,38.74265696226684,49.55958455332932,0.32958903234139014,20.785542799047036
48502,37.149335949930915,49.84074550878007,0.3539956598937755,20.27577409303234
48503,37.343369281127984,53.54159115467643,0.40379803148583465,21.53010672517371
48504,36.75957798650789,42.59729496663569,0.4443778520001495,21.37074214081785
48505,34.10468222378175,61.30504722625944,0.8763592026321987,17.889888840577655
48506,37.26713512321487,46.74030287017611,0.41588600233881035,21.18048496471431
48507,37.773323639420035,48.31867653983971,0.4177143148450192,20.936950465319605
48508,37.11887498333835,52.849651268515416,0.34732216357931217,20.506461436900565
48509,30.360182859273802,63.15128792623192,0.6008419356044069,19.287826300743706
48510,37.53434035482527,52.135743481927136,0.4877218598009247,21.143547424734983
48511,37.625826934493276,45.46258874605232,0.37700233607863604,21.679266416674803
48512,38.28018340875244,41.93057698919109,0.4607726041858479,21.14306153879709
48513,37.60726645944321,50.10404000588366,0.3678937213514616,21.179225299315547
48514,36.832068797915696,45.7707434295266,0.3628248780539645,20.167674605281324
48515,37.21298882802517,51.018127774190226,0.4242277062163201,20.85406300637669
48516,37.962178684013004,52.448668539908525,0.34417166837153823,20.91364988843719
48517,37.08751965670438,46.35899073888765,0.34684857401106706,20.4343296660162
48518,37.371733017779775,41.99623296962575,0.37822121887011323,21.66146184744453
48519,38.2224601273213,51.03933810064872,0.41755076323595774,20.502686714459198
48520,37.310983164517516,52.92367050517338,0.38476496292700674,19.94955644875669
48521,37.7397537740008,54.11338578614506,0.372993741363317,20.78063004463325
48522,37.17340692329149,49.937019611794945,0.41820266604596285,20.744658175945016
48523,37.515708736733274,46.350332333918296,0.40022468610158535,20.539173452348688
48524,37.551458695261616,46.56337049303923,0.4137441986199812,21.050313901502722
48525,37.55324699014505,39.59591546533247,0.38549254569703256,21.33751894760435
48526,38.00203240513819,38.2290489727871,0.45137562662539715,21.13034780152668
48527,37.54944360792759,53.937033223911854,0.39141583987515594,21.247904478604966
48528,37.53150882944961,58.57757181499718,0.3942538008606798,21.123706267281197
48529,37.82225924582264,54.451600808247385,0.3882597721616058,20.73086484928486
48530,32.231366001756626,52.64215076927224,0.9584850265508964,13.996540659894519
48531,37.373643471559376,41.64477157845799,0.4014406054521342,20.799270914213924
48532,37.23813434861429,49.69073932854323,0.38867824750026886,20.69794868928992
48533,38.83230724600072,52.58467486769516,0.3926824954077035,20.553940782972663
48534,37.21482974378301,47.72498332864228,0.4224348060510463,21.621552472839024
48535,36.977537482688874,46.47924472073779,0.4395646969291771,20.121282467808346
48536,37.11826734834544,37.5480897041419,0.4104017859597363,20.801070772452046
48537,37.2161258919429,53.80379872914475,0.3426982039639255,21.434532233323317
48538,37.55047348514479,55.5672829420123,0.3587341623939716,20.958078008206407
48539,37.0956769295922,51.14967609232575,0.4292172108688077,20.317201029943483
48540,36.874386042311166,55.49990216831888,0.3813141487408801,21.484503091260436
48541,37.0238418096306,48.65444485813361,0.3158825376693175,20.536529080662678
48542,37.60058319628292,41.53605128800086,0.4563478911294667,21.16978355485368
48543,37.48534568937439,43.85153381846815,0.42586173433036667,20.64659426608148
48544,37.92511652591851,46.09167249422327,0.3184108863058343,21.02224131116886
48545,37.513647221500136,60.68296977717754,0.426982015823888,20.2874231543023
48546,37.33205652455283,52.96238378354519,0.3748691638526366,21.318003550627566
48547,37.437090324225835,57.09360796123006,0.4466782600522273,20.379389170777785
48548,38.22345497241023,55.17480691045961,0.25475325060873777,21.06674908595739
48549,37.08145493319248,52.7028178827548,0.4567204609379449,20.788748734633213
48550,37.6001432207309,55.646676943424936,0.4009088575588003,21.280816674046537
48551,37.214863868552726,41.19925451569396,0.31241655727907736,20.97276862599605
48552,37.319138081953305,41.88402650288351,0.46386563228541644,20.75501699795368
48553,36.8961125887878,56.83159573102608,0.4070023281773952,21.195108628906517
48554,36.69733735932314,50.270705005458495,0.3313802445897218,21.36602245408204
48555,36.60344677373271,38.7603423468148,0.31196277185202503,20.851206532071906
48556,37.1465961027681,47.75925819597392,0.50062326584454,20.095899758170376
48557,37.59901140028904,51.04000452871205,0.4169010115113522,21.74514191799882
48558,37.9776346186036,57.07714414118719,0.3592567172656834,21.377138849520996
48559,37.28655946502629,52.64384176767398,0.35082433480765385,20.597626610292572
48560,38.02273012024113,47.434283433989016,0.40274361124049124,22.014046914374976
48561,37.09358820483172,44.674485861241564,0.4351242378682298,22.049841729707076
48562,37.81296604798645,47.91447329233823,0.43099034793253765,20.206460414547085
48563,37.841611507394404,52.65441348232526,0.39057710906136406,20.59110999187894
48564,37.09674008377172,51.6340872586294,0.40612696329537046,20.97736973742004
48565,37.937512611641836,54.376683399668664,0.3770003183294274,21.200955000486413
48566,38.016232630275574,53.94166676322085,0.41323731860175383,20.947070121347796
48567,36.967369247869605,49.54757128227035,0.3757761679787343,20.23009895117353
48568,37.42138664155444,53.140153636662426,0.40330829263773627,22.098713990927752
48569,37.555017411966425,55.04080983804791,0.4703182593154097,21.512901318227215
48570,36.8450117228125,47.599811489020496,0.3341499449240074,22.037666898578088
48571,36.71366046570922,48.08105306120255,0.39649382821732904,21.288862084274033
48572,37.75743058996758,48.38707483461683,0.42247359888931674,21.16156352227442
48573,37.603922300549236,43.33068289079948,0.4243927523663791,20.868759287475868
48574,42.86882739100084,43.459846969087884,0.6067390102935621,15.571661977667688
48575,37.651481153749366,48.041890632088055,0.3901060987747942,21.405105962160775
48576,37.55990473812694,49.67881843579002,0.39471652918686306,20.63136355205527
48577,36.958800444649015,47.40311174736017,0.43117611108764553,21.45044615420547
48578,37.14042334037879,47.36855654462556,0.4094468558373443,21.91783182233064
48579,37.523876654285786,51.50770733418406,0.41457287563567746,21.238940331147234
48580,37.227855853422255,46.49071770232935,0.3784278137585477,20.77466986586212
48581,37.55708454174406,49.638985059332526,0.334273090150906,21.37001346398769
48582,36.51835542608051,54.523609831378465,0.44107203410514645,21.38327227345225
48583,36.94446846101047,52.81955202989593,0.45824825762169946,20.911395919368218
48584,38.01739956526312,41.30830279342919,0.3707882643139557,21.669094298540102
48585,37.08717968396143,49.059050397467765,0.482068329714245,20.493871767798144
48586,37.306141566754214,48.746373210672225,0.3957104063307681,20.551795386588747
48587,38.40461445065343,42.72245194487626,0.34492593192478804,20.980980635174966
48588,37.66549200313325,53.77261173071003,0.5049989424883358,21.01104929925713
48589,37.42937908946573,43.623605666791306,0.31602684426298455,22.062918521224017
48590,38.21795767535271,44.99347191429967,0.37060486037244633,21.221630184480905
48591,37.92534366234483,59.10909409948669,0.4614308007953848,20.89016837982368
48592,37.01701453769423,51.594702952099745,0.46073274440850015,20.89611893383904
48593,37.607492268166375,44.83432761325121,0.39579669650933486,20.87410393655883
48594,36.745684209063214,48.14757629130715,0.44860507735595195,20.70745648410081
48595,36.16612078286145,45.95693125150062,0.40072387865159925,21.12375869284976
48596,37.53836642969648,43.525592673767086,0.36061169830708983,20.207346430541374
48597,37.675130523983526,47.855090443665304,0.3996004432472612,21.570673038449495
48598,37.56911261825092,50.03719260900216,0.45796442256413333,20.255525496680125
48599,37.31764670748894,61.34150706859696,0.37970381337519205,20.335533422468803
48600,37.26462245043761,45.63805159023549,0.4097763546297415,20.6025760452211
48601,37.295466083152306,56.094554919542794,0.42535108130168797,21.099768386949627
48602,38.23462197970953,47.500119318266,0.34925335252024764,20.365136169734697
48603,36.945346233751,58.13833958080454,0.47067213250271545,20.508523044027648
48604,37.212406775178245,48.14596685513602,0.5105558464692305,21.042498373531146
48605,37.19181929598026,52.59977664798841,0.4001592691017872,21.549306025852914
48606,37.11920606748189,51.74639879739725,0.529256216808069,20.69183470146455
48607,38.36377158505036,42.868963582281026,0.4663442640715477,20.86521289515244
48608,38.03727930422299,44.69589337049524,0.5140522062634565,20.925141820772343
48609,37.09300202749349,57.62447371404848,0.4790414426280563,21.34402644866408
48610,36.932240977405506,47.12470352261509,0.38605832613328,20.64908048497764
48611,37.80608096319768,54.41988689372637,0.41313138211307876,20.17007775812146
48612,37.024968251266934,51.378529453235345,0.44944639963389377,20.72420202412604
48613,44.01405825975896,34.33602277342462,0.799289834688231,12.758513297024868
48614,38.83741567750092,46.368149162315724,0.646370221409763,17.088069582013798
48615,36.92438667124643,52.431371299335346,0.38299428206234265,21.181165862011948
48616,37.432063475818104,43.54412294286314,0.3253360675890985,21.57847488518515
48617,38.079885981188845,44.808976220010095,0.4022448997344497,21.252714012702697
48618,37.607231633733775,48.04438138935479,0.37725783056389167,20.09080939358372
48619,36.814627458066596,45.48325721912961,0.35769973596682736,20.870341732275616
48620,38.150870644699395,45.954702490174455,0.3677448577636024,21.187070864697205
48621,37.75652146168291,53.787986088682196,0.4307213789153883,21.747793769584845
48622,37.52435900944537,49.15849288172542,0.3949344655667817,21.020698383998862
48623,42.571279785313095,52.232161699650774,0.7628610908370661,10.037287249433822
48624,38.31671576615055,38.69087916643359,0.4523362858343606,20.726995140397666
48625,37.17025228158079,37.87549638900391,0.3636457267408352,22.40704403092004
48626,37.84585255680399,51.85014801810281,0.4817151832256202,20.34720574268188
48627,37.516783824034505,53.752811595961944,0.5260526064081517,20.203009311499525
48628,36.703995771440674,42.29490014911893,0.32349789130572915,21.008856854008695
48629,38.282290620528705,50.52963985169493,0.30414164803664145,20.375915407809593
48630,37.17658911234152,54.610530279902875,0.3754672127458903,20.476985021006342
48631,36.87654517419853,47.993607356393554,0.5087572597900792,21.91129741058461
48632,37.212958711456366,51.0474987977153,0.4348699073982282,21.241421542695516
48633,38.09015891958881,56.72265001588117,0.40274657271547326,20.63505998006015
48634,37.88882021898797,51.30255702432202,0.3310611485284498,20.855056067308613
48635,37.30330378102213,45.24260240040525,0.4951232117970711,21.186979762824894
48636,43.498351176473605,50.06222442390489,0.757672247095847,11.109398909766222
48637,37.233767302996405,47.43108615878885,0.3659955678040958,20.748005947167403
48638,37.623364105643134,57.65199969844647,0.421329465584635,20.74722745479315
48639,37.58125529392956,48.313323013667635,0.39736005899230886,21.60107515999491
48640,38.131138945335834,52.16463532685579,0.29444444613345355,21.30298149617993
48641,37.55090321861313,54.85332783888809,0.3699118007431204,20.845080624309066
48642,37.73004859917462,56.16411874777863,0.4372934631843352,20.634737811832288
48643,38.15235753980618,42.349460795701354,0.3925048904945499,20.418094834853783
48644,37.44837261992548,50.366002127476925,0.40215015020904427,21.356534078032343
48645,37.46453589056356,51.25613774094155,0.4092615173559807,21.55259692646057
48646,37.11844682327726,52.339030143080436,0.4407109816210574,20.93591208082579
48647,33.41173895483736,59.6103790248457,0.8407138937695899,11.233848692204214
48648,37.31639803289413,50.24642194704326,0.3650681711404276,20.346406052220534
48649,37.34727764877916,47.13355934351618,0.3730993918360699,21.159960632477528
48650,36.80535731682066,44.28890451484842,0.30516878601103237,21.328687817382825
48651,37.090697047796056,54.34731019575389,0.3541991434758586,20.865714349264366
48652,37.21684386506929,46.31929864144641,0.3936324532859779,21.486652684354652
48653,38.34165728796376,48.97519089293563,0.4116194491485618,20.596237618832006
48654,37.393378092734146,53.494804046788026,0.4369250367042348,20.757413532372563
48655,37.128757883730806,54.98671280812676,0.3819920594502359,20.15709049713825
48656,37.74051840654716,52.391951860353885,0.38385646868559054,19.844078095946912
48657,37.14556573578093,57.41056382775017,0.39994967924467256,21.094236664090538
48658,37.65469522122991,51.75633634308911,0.44125283881317945,21.427025591288643
48659,38.22771724195766,41.94308528163339,0.34929620728877525,20.560654414178327
48660,37.591430650966366,55.95966482360731,0.4869780464969072,21.638870687490684
48661,37.13886755246752,51.723505432178975,0.38950165011723636,20.945420629501527
48662,37.320399956116674,51.91228102125624,0.4350944805271043,20.646537299164056
48663,37.063954870904105,48.60725593630292,0.3939560809933406,20.229229388399663
48664,38.50696501519491,57.26198628980718,0.43384541104859187,20.608841752633456
48665,37.93812293185286,42.054300624151054,0.37007250166747657,20.894424661450174
48666,37.06789748949524,50.60514244553624,0.3677252459981777,20.357140316861035
48667,38.20705549364831,53.84869825299633,0.45596849664294153,20.651467329879896
48668,37.32457528496176,59.15760570786949,0.3708145888420488,20.176722795379657
48669,37.87704290251925,52.33061988007722,0.40876334549430676,20.746973012088418
48670,38.525198325555756,52.35334044534932,0.4799129689114193,21.03654272852725
48671,37.252751013092514,45.521945644371336,0.38663725928136267,21.666185517846195
48672,37.37368285100286,47.10241547414984,0.36578907965651297,20.715844546555253
48673,37.1936056547578,49.41766102966467,0.43198310007279556,21.514583495949825
48674,36.817022144399736,44.73203742639808,0.3520790450584146,20.90408549239419
48675,37.64810022167742,51.47527765094609,0.4147719234170254,21.448165072160048
48676,37.8581700402702,47.1219981896695,0.37050431437442405,21.389348987513625
48677,37.94084821347887,48.597755621147115,0.3831521737937011,20.383099207884012
48678,38.16724117537175,47.41680086942482,0.45830253913111635,20.337876456095362
48679,37.250867786779374,53.71262544423408,0.4225895734556596,20.266154868662735
48680,37.21077013556184,45.905852002472066,0.3523282514077395,20.849361755783118
48681,36.925579940192065,60.5888763613385,0.3941375268169052,20.68231322607578
48682,38.08455902170688,59.77300838128803,0.35039111883185287,20.77480520268674
48683,37.94344369504865,51.0696298351,0.4703815209825449,21.324677033255444
48684,36.69041347174207,55.157685843502485,0.2813184051963141,21.273882340743974
48685,37.43785711141878,42.45617838853538,0.3035501711877558,21.325152675484954
48686,37.97281927767948,61.234503242945905,0.4133934642530106,20.451234811143788
48687,38.033620590423226,52.74615295216267,0.31878986150895694,20.751052333351875
48688,36.64577931705778,54.34426695975146,0.4062687658307615,19.707003175694286
48689,37.41762127807565,53.71879429755082,0.40031855995283716,20.37392890315754
48690,37.49385077534597,50.83132708255232,0.3568411705095119,20.57053807340905
48691,37.798673190519004,53.391985235062386,0.42438211639344664,21.24117172702781
48692,37.565370288643045,42.58437872191998,0.41752378785074895,20.42858675701639
48693,37.137060687327946,41.25601699691943,0.3127099059534401,20.87813754882443
48694,37.79939719478096,49.63889780920265,0.3884859025922777,20.45427886699526
48695,37.19461867213413,61.20791473941933,0.5035661793493152,22.08367243881076
48696,37.71708061938945,47.20354823480818,0.4282408250635809,20.777429435070744
48697,37.21067447293977,53.94791980935356,0.4226947982857987,20.5780227810544
48698,36.93186490526562,51.197693946289924,0.3958443788169636,19.811353426531568
48699,36.77877778955038,49.460433343215875,0.41547017994484137,21.676809437605844
48700,37.99259604589055,54.46058546894023,0.38435180029804494,20.81161013422583
48701,37.087910860099754,56.31593503935958,0.4311106046489711,21.07618977883715
48702,38.268823016845246,50.224807156544216,0.37626524448517645,21.574278583890475
48703,36.68098547128199,47.28186246661697,0.3895637727524027,19.84734992695881
48704,37.1246351964972,48.92128462889278,0.45170819138973267,21.35210599041053
48705,37.82992480605228,57.902890316643806,0.39044547978815447,20.45933232375334
48706,37.70085586104947,46.316203066116934,0.3605432066200731,20.681289375514062
48707,36.81653042070894,45.43291567612808,0.43635749679602037,21.004286658271944
48708,37.64868258410463,50.37449540207351,0.365878328869608,20.22835868326018
48709,36.223184492175704,46.797503530824834,0.4403229136121559,20.738282749050853
48710,37.71549806784859,57.66992417931708,0.3780068517583702,21.12698385367024
48711,37.359402993901284,40.336418347890586,0.44371270108023003,20.69890640023395
48712,37.529224740352824,56.486909753691016,0.3595976725017752,20.847209124876557
48713,36.74204483510219,41.403391790655206,0.8160887276561207,11.336063973974381
48714,37.62176510209317,46.23767478303941,0.4418370088926058,20.72491200190882
48715,36.95116511253889,40.33005543396175,0.3714042960570764,21.153878344049875
48716,37.34256296566347,46.884605996279646,0.38497682385310844,21.007852168169638
48717,37.49069764717388,44.59823248487531,0.3229240790097787,20.584492374495504
48718,37.64565522814289,58.96686190653442,0.36363364696440087,20.787191554725787
48719,37.13125499919292,53.414026980452725,0.3655836824596121,20.202758976439483
48720,37.80356365192484,48.42528987264984,0.39898825251698966,20.68159495127992
48721,37.47058357293424,43.9612795754956,0.3418024255486547,20.314205781874907
48722,41.603411112332964,79.33988716075083,1.489567092017662,12.034007180340897
48723,38.33567704204656,55.82791444122992,0.3412026855750076,20.77739886856885
48724,37.563385300571056,44.873841551183446,0.5361732905434696,21.510058734997223
48725,37.4513245028547,45.362331346352654,0.3005700936020921,20.569824401329562
48726,37.33262528073957,50.86112583832365,0.44338544067221414,21.401510257173108
48727,36.92035880038458,50.121812783863355,0.34527835889468317,21.778421631734535
48728,37.72044240072082,51.119493437059276,0.3659994527380452,20.850134509340247
48729,37.32940013365335,55.10792094281926,0.40687393243224557,20.2660274084228
48730,37.29355277841994,49.49402920228067,0.4466051289911522,21.209937396016137
48731,37.246234328237115,49.66699492031388,0.42206088661916197,20.9238115229161
48732,37.12975494683392,56.803805045959635,0.352823395292844,20.75852407731764
48733,37.473530057393134,49.75194808881089,0.4246456938372134,21.48120800170245
48734,37.20702461564309,47.839857203786806,0.44951176923068503,21.04663413435191
48735,37.321375684967975,48.18883320140047,0.40330694852143684,20.469225964767254
48736,38.18179877591715,45.236173773453785,0.43935234253289357,20.917437926863958
48737,37.80871431546366,54.61199374545798,0.41224285157930834,20.843459202455097
48738,37.01964702504409,43.37098464066975,0.38409918512380326,21.382504567716587
48739,37.03776700593522,53.895719029864416,0.42773756509565786,21.58343042796827
48740,37.504224769279055,47.11053387552191,0.4072798405694335,20.82577879810518
48741,37.29721090752144,44.06184461218956,0.4071734355612747,21.144768497800182
48742,37.23008183453181,50.30206618354126,0.3165070228966226,20.459536178439865
48743,37.62686983074729,45.99777626542671,0.44351293738655817,21.31540212630619
48744,44.713864281371215,32.92551743253475,0.8996626289225844,15.198190312808103
48745,37.47600710257471,48.1582317472774,0.4482227547746703,21.160042332138918
48746,36.99585696601783,54.614560995537985,0.38862414847046006,21.18610110485627
48747,37.499645702711675,52.011683213742145,0.42048227181761705,20.68266192152592
48748,37.40641722606807,49.85195420160761,0.3474607959278004,20.516487794192788
48749,38.49444231937743,50.767586575584595,0.43733215154919997,21.593766792648974
48750,37.039070093437346,52.34073082013596,0.2860263696153103,21.77598659813851
48751,37.42294152211076,43.92716533226333,0.5184439762199377,19.867327260941824
48752,38.08369533935058,43.408778040493694,0.3687620619430397,20.077687187512318
48753,36.275589577208244,46.54323459050346,0.6412706288920494,19.402064252203232
48754,37.21903507024468,49.23356743479499,0.4324300101791981,21.642051298526283
48755,37.225187902667265,50.1167355403608,0.3692481756328951,20.838783927513227
48756,37.157222714258246,39.51152817361622,0.3918265880038391,20.679375911116473
48757,37.162747678933165,49.15862185136412,0.41447124045607164,20.16459599112112
48758,38.04447529848368,48.976081731422134,0.3586986991524292,20.392952976537085
48759,37.977983263103376,53.24760118923062,0.4408945209014637,19.907705294804423
48760,38.36235002708325,42.47505229760229,0.3465065653481101,21.28522930358849
48761,37.615444961335236,49.882248975709466,0.4786546820729607,19.99667889687866
48762,36.910372715080356,48.97798894182028,0.37668772251502214,21.201304780455544
48763,37.37422404990793,42.59188782662518,0.4179098323250756,21.09779769728717
48764,37.90352320830334,51.951005650125026,0.36093529465897795,20.269519275088967
48765,37.73160314604956,49.490630134455564,0.4234651793986747,20.572658189230538
48766,36.635001104341534,51.70007263385166,0.3555992379154036,20.738150965662758
48767,37.849606219335996,46.098758776225516,0.4452391722182274,20.858098353026975
48768,37.77225922507331,58.80344020201213,0.4382770558133954,20.913375259988538
48769,38.18467668378889,51.200652541093255,0.4218676725284131,21.048633748658823
48770,37.41701913426354,51.310910557619685,0.3639964453579719,20.562060170203416
48771,38.04404623160429,42.542474921614414,0.3529095582045358,21.11478594678523
48772,37.621035335143986,45.11646859988208,0.4156035153562509,21.257625605203337
48773,37.69699528608751,47.674789168077886,0.4078899326100621,20.630736383274844
48774,37.49010282773965,55.210370430259985,0.4296050918301667,20.51646204328639
48775,37.52786245614435,48.75053565838422,0.30314481831117035,21.598558613852806
48776,36.739451048881364,52.95463850965637,0.32127976844266243,21.45586222782611
48777,37.822439232939566,49.30613976244755,0.3726831127177321,20.988619738118256
48778,37.19006446468772,46.934340112409664,0.4016937914106118,20.909989818798703
48779,37.43712685125212,50.19201490339597,0.35748638073314554,20.529570091352358
48780,37.365885032330105,47.9035486561151,0.47613596324257024,21.257042158496738
48781,37.27198535488262,41.46134708633765,0.44755948963660935,20.56373422272015
48782,42.91617513281018,35.80814799729249,0.7190197451664017,10.965946371824778
48783,37.56217682458571,46.37814888185106,0.40367728750657617,21.84182116329694
48784,37.403147310097516,54.10339326010822,0.3769096635193944,21.17963232827389
48785,36.302263535392676,34.01964468615774,0.7865216268874508,16.508626911740066
48786,37.831025917379236,52.317911567620456,0.4006496585466049,20.31793163681556
48787,36.14245090300141,48.72107485995295,0.39461327351690445,21.325184032161467
48788,37.853707774138776,39.56685742727895,0.394918569030784,21.65513118067773
48789,38.28264022904847,40.695976324453525,0.3469322186144616,21.546152326744988
48790,36.18463493158547,51.31069521396797,0.40725697492159646,20.404043274578182
48791,37.10890662799895,51.56401911186136,0.41579407930250634,21.316553382478123
48792,38.01762466736188,54.12115478096124,0.37308389551208776,20.30111315808696
48793,37.1828570761553,55.23673593471197,0.45467729493372466,21.589593401703663
48794,37.902157170710126,49.13758565275716,0.28896676666019594,21.31081147402034
48795,37.933593706413866,54.44727701150701,0.3850641262901493,21.031324144192475
48796,37.44973775380241,53.48999659132033,0.4253465505335377,21.173958324573704
48797,38.8788629621128,39.44876554860553,0.4326722612386069,21.0644520418206
48798,37.76516805949026,55.15764938219304,0.3184517207664963,21.48531531057451
48799,37.65239088074311,57.06991912871992,0.3614149864619069,20.62980137518024
48800,37.40795656649204,55.84369385613289,0.4667948806084212,21.54951931700937
48801,36.8404024736161,53.52207601238973,0.35984035773467676,20.59001631097725
48802,36.65740273459605,46.82029038019421,0.3617906782468205,21.49058694207652
48803,37.79220649023624,45.078042197740054,0.34749655187973527,20.745540452078696
48804,37.659418701690214,55.51775072467271,0.4643640634597457,20.852935259053357
48805,38.202158140997476,37.313094028733815,0.3510545004109049,19.866125842853698
48806,37.728700371395874,50.36150455594023,0.39884895926282604,22.067472289690496
48807,37.21593559941071,58.736602534728654,0.3794151556798653,19.97151304944966
48808,40.83112801746381,52.338274820928135,0.7086778827288697,18.185466081803106
48809,37.59474726839176,38.961957216799235,0.34925400889414854,21.57388681538189
48810,38.18597602533958,53.93133633959027,0.4087004577741227,21.23531771646006
48811,37.70053662512666,50.97040005383611,0.44298996134824303,20.907751014404404
48812,37.83179347959955,49.028861955716614,0.4601294583364184,20.96267893154995
48813,37.820097072743174,51.583592182902024,0.37831501534460693,21.326494908215288
48814,37.7350220936841,49.10665314435462,0.41643359340251707,21.056886404839236
